year;site_no;trial;site;irrigation;plot;rep;date;dps;soil_moisture_30;soil_moisture_60;soil_moisture_90;PAW_30;PAW_60;PAW_90;root_yield;root_dry_matter;leaf_yield;leaf_dry_matter;LAI;n;sugar;K;Na;amino_N;soluble_Nt;NO3;betaine;invert_sugar;marc
2001;6;6_2;Harste;no;86023;2;20/6/2001;57;24.55;22.47;21.62;61.23;66.61;61.27;1.2;11.91;6.52;10.05;1.02;89.81;6.12;98.6;17.7;24.79;88.22;31.66;15.38;3.94;4.44
2001;6;6_2;Harste;no;86029;3;20/6/2001;57;23.95;22.11;21.73;58.91;65;61.78;1.46;12.02;7.51;9.8;1.1;92.59;6.16;90.1;17.6;22.75;79.17;30.32;12.85;5.17;4.01
2001;6;6_2;Harste;no;86043;4;20/6/2001;57;23.91;21.4;21.36;58.73;61.78;60.1;1.74;12.38;8.56;9.66;1.03;95.37;6.5;98;14.2;25.67;81.57;29.99;16.1;5.27;4.24
2001;6;6_2;Harste;no;86002;1;5/7/2001;72;16.24;19.08;19.59;28.83;51.35;52.13;8.52;16.48;20.77;10.52;2.91;94.44;10.7;62.65;10.85;13.94;47.68;7.52;15.97;4.55;3.91
2001;6;6_2;Harste;no;86020;2;5/7/2001;72;15.41;15.76;18.72;25.58;36.44;48.26;9.49;16.42;24.75;10.14;3.5;87.04;10.76;63.85;11.45;15;58.19;6.88;15.97;5.42;3.71
2001;6;6_2;Harste;no;86028;3;5/7/2001;72;15.08;17.7;19.91;24.3;45.13;53.61;8.75;16.46;22.35;10.68;3.05;87.96;10.62;58.75;12.75;13.06;50.84;9.07;12.3;4.75;4.21
2001;6;6_2;Harste;no;86046;4;5/7/2001;72;15.95;16.88;18.19;27.7;41.45;45.87;9.58;16.56;23.5;10.44;3.23;92.59;10.77;64;10.3;14.38;47.89;10.14;14.2;4.68;3.9
2001;6;6_2;Harste;no;86003;1;19/7/2001;86;22.15;17.98;19.24;51.9;46.4;50.57;18.38;15.68;40.32;9.75;4.72;86.11;11.59;43.2;10.05;8.23;31.22;6.53;10.34;3.61;3.46
2001;6;6_2;Harste;no;86024;2;19/7/2001;86;22.48;17.54;18.6;53.17;44.43;47.69;21.02;16.14;46.64;9.64;5.36;89.81;11.68;44.65;9.65;9.34;40.44;7.18;9.28;3.71;3.83
2001;6;6_2;Harste;no;86030;3;19/7/2001;86;21.9;17.24;19.07;50.93;43.06;49.83;20.51;16.08;48.47;9.81;5.35;87.04;11.56;40.3;11;7.66;35.68;8.16;8.33;3.06;3.5
2001;6;6_2;Harste;no;86045;4;19/7/2001;86;21;17.47;19.9;47.38;44.14;53.56;21.16;16.14;52.73;9.79;4.6;87.04;11.55;47.35;10;9.07;39.49;9.79;6.01;3.7;3.43
2001;6;6_2;Harste;no;86004;1;2/8/2001;100;17.24;15.97;17.23;32.74;37.34;41.52;32.04;19.04;52.7;10.41;5.31;86.11;13.82;36.5;6.9;9.91;32.59;2.56;9.69;3.98;3.81
2001;6;6_2;Harste;no;86021;2;2/8/2001;100;14.87;12.95;16.06;23.48;23.79;36.26;34.4;19.07;57.87;9.96;6.24;85.19;13.91;40.15;6.2;11.2;30.64;3.93;8.21;3.55;3.64
2001;6;6_2;Harste;no;86034;3;2/8/2001;100;14.89;14.72;16.22;23.59;31.72;37;33.35;19.11;61.72;10.01;6.34;90.74;13.84;37.55;7.7;11.15;40.79;3.29;11.46;3.73;4
2001;6;6_2;Harste;no;86039;4;2/8/2001;100;14.9;14.56;17.29;23.61;31;41.8;35.06;18.86;57.03;10.31;6.18;86.11;13.58;36.95;8.8;10.22;35.64;4.09;9.62;2.9;4.17
2001;6;6_2;Harste;no;86005;1;16/8/2001;114;14.54;14.47;15.67;22.21;30.63;34.5;45.93;19.47;70.64;10.34;4.93;86.11;14.48;34;5.65;10.14;21.3;2.1;7.33;3.4;3.84
2001;6;6_2;Harste;no;86019;2;16/8/2001;114;15.53;13.08;16.02;26.05;24.35;36.08;43.29;19.48;73.49;10.84;5.39;87.96;14.47;35.85;6.25;10.62;35.49;3.04;10.41;3.03;3.67
2001;6;6_2;Harste;no;86026;3;16/8/2001;114;16.14;14.04;16.03;28.43;28.69;36.13;40.83;18.99;71.09;10.15;5.51;95.37;14.22;30.65;7.65;9.29;28.24;2.52;7.8;3.25;3.61
2001;6;6_2;Harste;no;86048;4;16/8/2001;114;15.73;13.01;14.86;26.86;24.05;30.85;45.56;19.63;67.19;10.57;5.95;90.74;14.53;34.3;4.5;9.25;28.3;2.31;9.4;3.18;3.88
2001;6;6_2;Harste;no;86006;1;30/8/2001;128;13.18;14.03;13.9;16.89;28.63;26.57;56.76;20.63;62.9;12.07;5.84;87.96;15.55;31.2;5.65;9.38;29.34;1.55;10.66;3.12;3.87
2001;6;6_2;Harste;no;86013;2;30/8/2001;128;14.13;13.05;14.32;20.6;24.23;28.44;55.88;20.61;73.37;10.58;6.09;92.59;15.43;31.55;7.35;9.47;31.62;1.63;10.61;2.69;3.81
2001;6;6_2;Harste;no;86031;3;30/8/2001;128;15.15;13.41;13.63;24.59;25.86;25.35;59.4;20.04;75.79;11.82;5.89;91.67;14.9;30.65;7.35;10.05;36.05;1.99;9.06;2.43;3.87
2001;6;6_2;Harste;no;86047;4;30/8/2001;128;13.62;12.43;0;18.61;21.41;0;59.58;20.65;68.96;12.08;6.1;89.81;15.4;31.45;4.3;10.45;35.69;1.75;9.98;2.72;3.89
2001;6;6_2;Harste;no;86007;1;13/9/2001;142;21.97;14.93;13.5;51.19;32.68;24.76;62.82;21.68;76.33;11.18;5.17;92.59;16.29;32.55;5;9.38;31.26;1.67;12.83;3.12;3.82
2001;6;6_2;Harste;no;86015;2;13/9/2001;142;23.42;16.21;13.94;56.84;38.43;26.72;64.07;21.71;64.56;11.44;5.8;86.11;15.89;32.45;6.5;9.03;30.68;2.09;10.09;2.89;3.62
2001;6;6_2;Harste;no;86035;3;13/9/2001;142;22.69;14.98;14.4;53.98;32.91;28.82;65.28;21.29;72.17;11.59;5.34;87.04;15.83;30.7;5.25;10.8;41.04;1.67;9.26;2.19;3.96
2001;6;6_2;Harste;no;86041;4;13/9/2001;142;23.98;12.74;13.79;59.03;22.83;26.04;68.47;21.11;79.92;12.64;5.82;93.52;15.85;32.35;4.75;9.25;23.06;2.13;8.81;2.62;4.01
2001;6;6_2;Harste;no;86008;1;27/9/2001;156;25.52;20.33;14.9;65.02;56.97;31.05;72.08;22.52;70.46;11.86;5.59;87.04;17.02;32.95;5.3;9.34;27.98;2.17;11.08;2.74;4.28
2001;6;6_2;Harste;no;86022;2;27/9/2001;156;25.86;19.84;14.18;66.37;54.76;27.81;73.56;22.4;74.46;11.84;5.2;92.59;16.79;36;5.65;10.8;35.92;2.99;11.1;2.81;3.75
2001;6;6_2;Harste;no;86025;3;27/9/2001;156;25.92;19.66;13.74;66.59;53.97;25.82;66.76;21.93;75.57;10.92;5.55;92.59;16.36;31.65;7.65;7.88;29.31;2.26;10.04;3.18;4.3
2001;6;6_2;Harste;no;86040;4;27/9/2001;156;24.65;19.64;15.71;61.62;53.88;34.68;72.59;23.76;75.84;11.61;5.3;89.81;16.5;33.75;5.65;8.76;28.29;2.67;10.23;2.86;4.13
2001;6;6_2;Harste;no;86009;1;11/10/2001;170;23.91;22.28;20.03;58.77;65.77;54.13;78.61;22.99;63.03;12.59;4.81;86.11;17.37;34.25;5.25;11.86;37.01;2.17;12.31;3.06;4.3
2001;6;6_2;Harste;no;86016;2;11/10/2001;170;22.72;21.52;19.72;54.11;62.36;52.74;74.81;23.19;65.69;12.39;4.7;89.81;17.41;34.5;5.7;9.83;31.97;2.31;12.9;3.24;4.36
2001;6;6_2;Harste;no;86036;3;11/10/2001;170;23.88;22.08;20.34;58.62;64.87;55.54;75.83;23.26;64.81;12.85;5.06;90.74;17.55;31.9;3.95;10.58;44.21;1.48;12.65;3.17;4.62
2001;6;6_2;Harste;no;86038;4;11/10/2001;170;23.56;21.5;19.32;57.37;62.24;50.92;76.85;22.4;71.85;11.98;5.2;90.74;17.09;31.75;5.15;9.12;35.15;1.75;10.2;2.59;4.43
2001;6;6_2;Harste;no;86010;1;25/10/2001;184;23.45;21.8;20.92;56.94;63.59;58.12;78.94;23.57;66.03;12.47;4.89;90.74;17.87;34.5;3.7;11.42;39.74;2.17;13.02;2.6;3.34
2001;6;6_2;Harste;no;86014;2;25/10/2001;184;27.17;21.1;19.22;71.47;60.45;50.47;82.22;23.38;76.04;11.57;5.14;96.3;17.78;34.6;4.8;11.11;38.32;2.46;11.84;2.87;3.95
2001;6;6_2;Harste;no;86033;3;25/10/2001;184;24.09;20.96;19.18;59.44;59.82;50.31;82.55;23.13;71.31;11.89;4.85;87.96;17.38;34.45;4.65;12.84;45.05;2.52;12.29;2.96;4.2
2001;6;6_2;Harste;no;86042;4;25/10/2001;184;23.87;20.4;19.3;58.61;57.31;50.84;80.32;23.52;69.56;12.13;5.2;89.81;17.68;34.25;3.8;12.35;38.26;2.49;12.91;3.21;4.26
2001;8;8_2;Kelz;no;86351;1;19/6/2001;66;16.05;18.46;20.44;25.09;47.05;55.99;3.64;13.07;22.235;8.77;2.27;93;7.21;88.8;24.25;22.97;91.03;36.2;14.57;5.8;3.89
2001;8;8_2;Kelz;no;86360;2;19/6/2001;66;16.66;17.5;20.98;27.48;42.76;58.41;3.76;12.83;23.55;8.44;2.1;95;6.9;86.5;29.8;22.31;86.92;39.02;15.83;5.57;3.96
2001;8;8_2;Kelz;no;86364;3;19/6/2001;66;16.21;18.36;20.43;25.73;46.6;55.93;4.36;13.04;26.55;8.79;2.2;96;7.12;89.1;27;23.72;85.65;36.61;14.59;5.84;4.03
2001;8;8_2;Kelz;no;86373;4;19/6/2001;66;16.08;18.66;20.18;25.2;47.95;54.8;4.1;13.11;25.05;8.57;2.35;100;7.06;86;27.9;21.47;75.14;34.64;15.99;5.02;4.06
2001;8;8_2;Kelz;no;86352;1;17/7/2001;94;12.27;11.41;17.84;10.37;15.35;44.29;23.15;16.74;74.5;9.73;5.87;89;11.9;44.95;25.2;14.47;51.73;9.72;13.77;6.22;3.84
2001;8;8_2;Kelz;no;86362;2;17/7/2001;94;11;12.6;19.2;5.41;20.72;50.39;22.8;16.93;71.45;9.74;5.3;90;12.14;43.95;22.35;13.19;43.88;6.19;13.46;5.52;3.59
2001;8;8_2;Kelz;no;86366;3;17/7/2001;94;13.56;13.77;18.23;15.37;25.97;46.06;25.8;16.22;77.46;9.06;5.96;94;11.63;42.7;28;13.5;41.44;10.58;12.58;5.86;3.64
2001;8;8_2;Kelz;no;86371;4;17/7/2001;94;13.57;14.02;18.05;15.4;27.09;45.22;24.95;16.96;74.79;9.29;6.21;102;11.86;41.45;26.75;14.25;48.07;9.64;12.38;5.78;3.48
2001;8;8_2;Kelz;no;86353;1;14/8/2001;122;8.65;9.45;11.76;0;6.51;16.91;39.75;21.26;54.86;13;0;85;15.77;28.8;21.65;17.04;57.88;1.38;16.5;4.9;3.82
2001;8;8_2;Kelz;no;86361;2;14/8/2001;122;9.05;12.56;12.66;0;20.54;20.98;41.4;21.32;50.91;13;0;102;16.05;26;18.65;11.2;35.71;0.91;12.64;4.34;3.86
2001;8;8_2;Kelz;no;86368;3;14/8/2001;122;8.61;9.44;11.37;0;6.46;15.18;41.65;21.02;57.3;12.84;0;95;15.94;28.85;18.85;14.3;42.58;1.36;14.86;5.45;3.69
2001;8;8_2;Kelz;no;86369;4;14/8/2001;122;9.6;11.35;10.13;0;15.07;9.6;43.1;20.41;64.99;12.06;0;92;15.14;28;20.2;15.62;48.06;2.61;13.88;5.29;3.61
2001;8;8_2;Kelz;no;86354;1;11/9/2001;150;22.22;14.54;18.75;49.16;29.43;48.36;52.6;22.96;26.6;18.08;1.93;95;17.28;26.85;26.05;18.32;59.39;2.18;17.07;5.13;3.86
2001;8;8_2;Kelz;no;86357;2;11/9/2001;150;22.81;14.81;17.2;51.46;30.63;41.4;54.1;22.34;35.3;15.95;2.53;89;16.51;25.05;18.85;16.86;47.57;1.4;15.17;4.74;4
2001;8;8_2;Kelz;no;86365;3;11/9/2001;150;24.24;18.45;17.2;57.05;47.04;41.41;56.75;22.4;36.37;16.35;2.48;92;16.04;22.9;20.05;15.31;46.74;1.69;15.48;4.99;3.57
2001;8;8_2;Kelz;no;86374;4;11/9/2001;150;23.41;17.42;15.79;53.78;42.4;35.04;56.1;22.13;39.94;15.4;3.34;93;16.81;26.05;17;13.01;43.19;0.92;12.51;3.98;3.92
2001;8;8_2;Kelz;no;86355;1;9/10/2001;178;17.28;13.86;13.12;29.89;26.39;23.06;57.4;22.91;22.2;19.25;1.97;95;17.7;25.75;12.85;8.9;40.85;1.19;13.6;3.75;3.89
2001;8;8_2;Kelz;no;86358;2;9/10/2001;178;17.24;16.07;12.57;29.73;36.33;20.57;61.1;22.62;33.08;15.75;2.66;88;17.16;29.9;16.25;15.58;52.19;2.58;15.63;4.45;3.97
2001;8;8_2;Kelz;no;86367;3;9/10/2001;178;18.03;16.09;11.23;32.82;36.39;14.55;61.6;22.87;26.7;16.38;2.18;97;17.69;26.15;13.85;8.94;34.3;1.28;12.38;3.66;3.97
2001;8;8_2;Kelz;no;86370;4;9/10/2001;178;18.42;16.54;12.04;34.32;38.44;18.2;64.25;22.49;39.9;16.11;3.59;97;17.1;29.6;15.3;15.45;43.71;2.4;13.71;3.99;3.76
2001;10;10_2;Euerhausen;no;86601;1;5/6/2001;63;18.59;20.21;22.29;27.49;50.71;61.94;0.3328;17.18;2.65;12.21;0.88;88;8.72;108.4;19.8;30.94;106.03;31.31;17.88;12.31;4.7
2001;10;10_2;Euerhausen;no;86609;2;5/6/2001;63;19.25;20.3;20.99;30.07;51.11;56.08;0.3966;16.46;3.095;12.42;0.67;88;8.16;111.8;19.2;30.27;107.92;38.87;18.61;11.67;5.52
2001;10;10_2;Euerhausen;no;86618;3;5/6/2001;63;19.7;22.58;21.62;31.82;61.35;58.94;0.3684;16.42;3.115;11.91;0.55;87;8;114.9;26.5;33.2;119.88;42.31;16.25;12.08;5.66
2001;10;10_2;Euerhausen;no;86622;4;5/6/2001;63;18.44;20.08;21;26.93;50.09;56.11;0.5237;16.26;4.12;14.29;0.68;94;7.98;119.8;16.1;31.6;122.72;39.83;16.61;8.88;5.51
2001;10;10_2;Euerhausen;no;86602;1;3/7/2001;91;14.41;18.17;20.59;11.19;41.51;54.26;9.75;18.01;18.64;15.54;1.75;89;11.92;45.15;8.55;18.19;57.74;4.65;14.07;6.68;4.37
2001;10;10_2;Euerhausen;no;86612;2;3/7/2001;91;13.74;19.35;19.23;8.57;46.81;48.17;12.9;18.12;23.3;13.22;2.07;92;12.06;46.7;9.3;18.37;55.65;5.52;17.13;7.16;4.34
2001;10;10_2;Euerhausen;no;86616;3;3/7/2001;91;14.75;17.32;19.75;12.51;37.69;50.51;14;18.23;24.28;12.45;2.2;95;12.02;50.55;7.55;18.24;52.87;5.49;15.66;6.88;4.36
2001;10;10_2;Euerhausen;no;86621;4;3/7/2001;91;11.99;14.53;23.77;1.76;25.15;68.58;12.5;18.4;24.06;12.85;2.25;96;12.21;45.25;6.2;19.21;62.66;4.28;15.23;6.78;4.48
2001;10;10_2;Euerhausen;no;86603;1;31/7/2001;119;11.4;13.41;9.85;0;20.09;5.93;29.9;22.09;33.02;15.13;2.72;86;16.11;35.65;4.7;16.64;50.81;1.14;15.09;7.53;4.61
2001;10;10_2;Euerhausen;no;86611;2;31/7/2001;119;13.03;15.84;11.77;5.82;31.04;14.6;34.7;22.16;37.47;13.79;3.6;95;15.99;35.95;6.1;16.29;52.39;1.31;14.45;5.91;4.47
2001;10;10_2;Euerhausen;no;86613;3;31/7/2001;119;10.96;13.19;15.61;0;19.09;31.86;29.2;22.36;30.99;15.05;2.95;94;16.16;31.25;4.85;13.9;38.69;0.73;13.23;6.35;4.66
2001;10;10_2;Euerhausen;no;86624;4;31/7/2001;119;10.56;12.51;14.9;0;16.05;28.67;34.35;21.74;37.28;13.85;3.07;85;15.82;35.05;6.5;16.55;56;1.44;15.64;5.95;4.5
2001;10;10_2;Euerhausen;no;86604;1;28/8/2001;147;10.5;9.76;8.29;0;3.69;0;53.2;24.24;31.26;18.32;3.05;96;18.19;30.1;3.55;16.46;52.45;0.63;17.04;5.53;4.6
2001;10;10_2;Euerhausen;no;86608;2;28/8/2001;147;10.53;12.42;9.61;0;15.65;4.86;47.7;23.54;28.62;18.44;2.82;89;17.27;25.85;3.8;13.37;46.71;0.61;16.12;5.37;4.63
2001;10;10_2;Euerhausen;no;86617;3;28/8/2001;147;10.93;13.51;9.3;0;20.53;3.5;53.75;23.8;30.01;18.04;3.78;89;17.44;29.5;4.7;18.1;52.35;0.84;14.95;5.41;4.52
2001;10;10_2;Euerhausen;no;86620;4;28/8/2001;147;9.11;12.71;11.82;0;16.95;14.81;49;22.9;30.99;18.45;2.67;91;16.75;25.6;3.6;14.03;52.42;0.64;16.29;5.49;4.52
2001;10;10_2;Euerhausen;no;86605;1;25/9/2001;175;22.22;19.33;10.27;41.66;46.74;7.84;73.9;23.58;37.47;15.48;4.16;96;17.26;29.05;3.55;12.75;42.96;1.09;14.48;4.78;4.57
2001;10;10_2;Euerhausen;no;86607;2;25/9/2001;175;22.29;18.09;11.43;41.93;41.15;13.06;71.5;23.17;34.21;16.72;3.6;93;17.37;27.75;3.5;11.24;42;0.96;15.5;4.59;4.4
2001;10;10_2;Euerhausen;no;86615;3;25/9/2001;175;22.04;18.05;14.1;40.94;40.99;25.07;73;22.78;42.07;16.43;4.41;85;16.78;27.78;3.68;13.01;39.5;1.41;14.09;4.99;4.51
2001;10;10_2;Euerhausen;no;86623;4;25/9/2001;175;21.79;18.14;11.69;39.99;41.37;14.22;77.35;23.33;43.4;15.46;4.49;88;17.34;27.93;3.43;12.36;51;1.03;15.95;4.92;4.46
2001;10;10_2;Euerhausen;no;86606;1;23/10/2001;203;22.79;22.1;12.16;43.9;59.18;16.34;89.4;23.9;43.08;16.25;4.08;86;17.62;28.9;3.05;11.02;40.18;1.13;15.49;4.55;4.63
2001;10;10_2;Euerhausen;no;86610;2;23/10/2001;203;21.95;20.81;11.08;40.59;53.39;11.5;89.9;23.94;42.6;15.4;4.19;86;17.66;30.2;3.1;10.4;39.98;1.56;14.39;4.59;4.83
2001;10;10_2;Euerhausen;no;86614;3;23/10/2001;203;22.01;20.47;14.99;40.83;51.88;29.1;81;0;38.82;15.64;4.31;89;0;0;0;0;0;0;0;0;0
2001;10;10_2;Euerhausen;no;86619;4;23/10/2001;203;20.5;18.16;15.77;34.95;41.45;32.58;87.9;24.19;41.75;16.15;4.39;90;17.9;28.15;2.85;8.59;36.78;1.1;15.36;5.08;4.66
2001;11;11_2;Plattling;no;86651;1;18/6/2001;54;23.07;25.02;27.48;50.95;78.11;87.68;7.2;11.54;26.75;8.38;2.51;93;6.36;79.3;9.5;17.79;74.72;30.83;10.72;8.42;3.11
2001;11;11_2;Plattling;no;86659;2;18/6/2001;54;24.32;23.63;25.7;55.85;71.83;79.66;5.84;12.11;22.185;8.77;2.43;90;6.64;86;10.4;18.85;77.84;27.42;13.06;10.95;3.38
2001;11;11_2;Plattling;no;86668;3;18/6/2001;54;23.84;25.59;25.84;53.99;80.67;80.28;6.54;11.72;21.415;9.47;2.55;92;6.7;85;9.2;18.85;77.11;28.19;13.29;8.76;3.25
2001;11;11_2;Plattling;no;86672;4;18/6/2001;54;23.48;25.17;25.38;52.58;78.77;78.21;6.98;12.29;23.945;9.06;2.65;99;7.06;83.1;9.1;17.62;72.32;25.68;13.23;8.77;3.22
2001;11;11_2;Plattling;no;86652;1;2/7/2001;68;13.19;17.23;21.64;12.46;43.03;61.39;17.3;17.83;34.21;11;2.28;99;12.18;59.45;7.1;18.01;62.2;7.56;16.62;8.61;3.59
2001;11;11_2;Plattling;no;86662;2;2/7/2001;68;13.04;16.91;21.07;11.85;41.6;58.8;18.15;17.36;37.775;10.44;2.33;94;11.85;63.15;6.85;19.92;66.88;9.79;15.88;8.56;3.57
2001;11;11_2;Plattling;no;86666;3;2/7/2001;68;13.78;17.21;21.85;14.76;42.93;62.34;16.9;17.24;37.17;10.84;2.35;90;11.81;60.95;7.85;18.37;61.97;10.01;15.33;7.64;3.58
2001;11;11_2;Plattling;no;86669;4;2/7/2001;68;13.09;17.85;23.59;12.07;45.82;70.16;17.65;17.09;36.76;12.02;2.62;89;11.66;63.35;8;20.05;65.14;10.77;14.81;8.09;3.42
2001;11;11_2;Plattling;no;86653;1;30/7/2001;96;19.75;18.16;21.44;38.03;47.24;60.49;54.8;19.22;54.8;10;4.63;91;14.09;42.15;7.2;15.54;49.21;3.69;13.75;6.62;3.61
2001;11;11_2;Plattling;no;86661;2;30/7/2001;96;18.12;20.03;20.78;31.67;55.62;57.52;49.27;19.18;49.27;10.49;4.28;81;14.27;43.8;5.55;15.8;50.76;4.51;13.06;6.11;3.45
2001;11;11_2;Plattling;no;86664;3;30/7/2001;96;18.31;16.93;19.79;32.43;41.7;53.06;51.71;19.14;51.71;10.09;4.59;92;14.09;43.3;7.25;14.38;45.04;3.29;12.09;6.36;3.46
2001;11;11_2;Plattling;no;86674;4;30/7/2001;96;18.2;18.14;19.42;31.97;47.14;51.38;55.64;19.28;55.64;10.19;3.72;98;14.02;43.65;5.95;15;46.86;3.41;12.37;6.36;3.66
2001;11;11_2;Plattling;no;86654;1;27/8/2001;124;17.99;18.49;19.15;31.15;48.71;50.17;75.1;19.09;59.8;11.39;4.3;91;14.38;34.35;5.35;13.5;42.19;2.12;11.23;4.81;3.2
2001;11;11_2;Plattling;no;86658;2;27/8/2001;124;17.45;17.26;18.98;29.07;43.16;49.43;81;19.13;58.63;11.62;4.21;86;14.59;36.35;4.95;12.7;39.55;2.2;9.23;4.65;3.19
2001;11;11_2;Plattling;no;86667;3;27/8/2001;124;18.32;17.32;19.76;32.43;43.46;52.94;75.95;19.2;58.41;11.83;5.01;85;14.51;35.8;4.65;13.81;40.33;2.29;9.86;4.85;3.22
2001;11;11_2;Plattling;no;86670;4;27/8/2001;124;17.91;20.33;19.93;30.84;56.98;53.68;74.45;19.45;56.98;12.57;4.44;95;14.76;36.2;4.95;12.22;36.2;2.06;9.09;4.63;3.23
2001;11;11_2;Plattling;no;86655;1;24/9/2001;152;23.95;24.42;22.69;54.39;75.4;66.09;93.35;20.07;54.38;11.47;5.15;92;15.13;35.55;5;14.12;43.67;2.63;10.1;4.67;3.53
2001;11;11_2;Plattling;no;86660;2;24/9/2001;152;24.31;25.54;25.08;55.8;80.45;76.87;104.9;20.21;63.46;11.28;5.7;88;15.19;36.9;4.85;14.43;45.76;2.81;12.34;4.48;3.49
2001;11;11_2;Plattling;no;86663;3;24/9/2001;152;23.89;24.27;25.65;54.17;74.7;79.43;105.4;20.41;68.74;10.88;5.75;98;15.13;37.4;6.25;15.89;49.21;3.34;10.33;4.94;3.74
2001;11;11_2;Plattling;no;86671;4;24/9/2001;152;24.9;24.43;24.86;58.1;75.41;75.88;103.1;19.9;67.26;11.5;5.29;94;15.09;36.75;6.55;14.65;45.77;3.03;11.36;4.64;3.31
2001;11;11_2;Plattling;no;86656;1;22/10/2001;180;23;22.51;22.91;50.71;66.79;67.07;108.36;21.47;64.38;12.12;4.97;86;16.03;34.05;4.5;14.21;46.52;2.67;12.63;4.36;3.59
2001;11;11_2;Plattling;no;86657;2;22/10/2001;180;23.37;22.72;23.49;52.12;67.74;69.69;113.95;21.36;73.25;12.17;4.72;93;15.86;37.4;5.85;16.02;50;3.33;11.79;4.64;3.62
2001;11;11_2;Plattling;no;86665;3;22/10/2001;180;23.44;21.89;24.36;52.43;64;73.6;106.85;21.36;70.63;12.44;4.77;87;16.03;36.2;5.7;13.54;45.06;3;11.96;4.63;3.52
2001;11;11_2;Plattling;no;86673;4;22/10/2001;180;23.98;24.07;25.63;54.54;73.82;79.35;102.2;22.29;62.92;12.03;4.94;93;16.5;30.9;3.75;11.68;41.99;1.62;14.11;4.52;0
