year;site_no;site;date;dps;min_temp;max_temp;av_temp;precipitation;glob_radiation;ET_grass
2001;7;Friemar;1/5/2001;26;0;0;15.5;0;22.6;3.7
2001;7;Friemar;2/5/2001;27;0;0;13.2;0;24.2;3.2
2001;7;Friemar;3/5/2001;28;0;0;16.6;0;24.6;5.5
2001;7;Friemar;4/5/2001;29;0;0;14.9;0;22.5;3.1
2001;7;Friemar;5/5/2001;30;0;0;8.6;8.6;2.7;0.6
2001;7;Friemar;6/5/2001;31;0;0;6;12;2.3;0.1
2001;7;Friemar;7/5/2001;32;0;0;6.1;0.6;3.2;0.3
2001;7;Friemar;8/5/2001;33;0;0;11.9;0;13.6;2.1
2001;7;Friemar;9/5/2001;34;0;0;13.3;0;20.2;2.5
2001;7;Friemar;10/5/2001;35;0;0;13.2;0;26.9;3.9
2001;7;Friemar;11/5/2001;36;0;0;14.7;0;25.5;4.6
2001;7;Friemar;12/5/2001;37;0;0;12.5;0;27.7;3.4
2001;7;Friemar;13/5/2001;38;0;0;12.8;0;25;4.4
2001;7;Friemar;14/5/2001;39;0;0;16;0;22.8;5.8
2001;7;Friemar;15/5/2001;40;0;0;15.4;2.9;18.3;2.6
2001;7;Friemar;16/5/2001;41;0;0;13.7;3.2;20.4;3.8
2001;7;Friemar;17/5/2001;42;0;0;14;0.8;15.7;2.1
2001;7;Friemar;18/5/2001;43;0;0;10.7;0.2;11.8;1.9
2001;7;Friemar;19/5/2001;44;0;0;10.7;0.1;18;2.2
2001;7;Friemar;20/5/2001;45;0;0;11.1;0;24.9;3.3
2001;7;Friemar;21/5/2001;46;0;0;10.4;0;21.1;2.5
2001;7;Friemar;22/5/2001;47;0;0;10.4;0;18.3;2.4
2001;7;Friemar;23/5/2001;48;0;0;12;0;29.2;4.2
2001;7;Friemar;24/5/2001;49;0;0;14.2;0;29.3;5.5
2001;7;Friemar;25/5/2001;50;0;0;14.4;0;27.6;4.3
2001;7;Friemar;26/5/2001;51;0;0;15.1;0;27.1;5.7
2001;7;Friemar;27/5/2001;52;0;0;16.2;0.2;15.3;3.8
2001;7;Friemar;28/5/2001;53;0;0;18.1;0.2;8.6;1.9
2001;7;Friemar;29/5/2001;54;0;0;18.5;0;24.1;5.5
2001;7;Friemar;30/5/2001;55;0;0;14.6;0;23.6;4
2001;7;Friemar;31/5/2001;56;0;0;13;3.9;13.7;0.7
2001;7;Friemar;1/6/2001;57;0;0;10.7;4.3;14.2;1.8
2001;7;Friemar;2/6/2001;58;0;0;11;1.4;9.6;0.9
2001;7;Friemar;3/6/2001;59;0;0;8.1;4.9;20.9;1.6
2001;7;Friemar;4/6/2001;60;0;0;8.7;0;12.4;1.6
2001;7;Friemar;5/6/2001;61;0;0;11.7;0;14.8;2.4
2001;7;Friemar;6/6/2001;62;0;0;12.3;0;17.3;3.2
2001;7;Friemar;7/6/2001;63;0;0;14.2;0.7;15.5;2.4
2001;7;Friemar;8/6/2001;64;0;0;10.5;8.2;9.6;1.4
2001;7;Friemar;9/6/2001;65;0;0;12.1;0.1;19.4;2.8
2001;7;Friemar;10/6/2001;66;0;0;11.1;9.3;5.7;0.9
2001;7;Friemar;11/6/2001;67;0;0;9.8;16.6;19.3;1.3
2001;7;Friemar;12/6/2001;68;0;0;11.2;0;14;2.5
2001;7;Friemar;13/6/2001;69;0;0;12.5;0;24.1;3.9
2001;7;Friemar;14/6/2001;70;0;0;14.1;0.2;20.3;4.7
2001;7;Friemar;15/6/2001;71;0;0;16.6;0.7;23.8;4.8
2001;7;Friemar;16/6/2001;72;0;0;15.3;5.2;12.4;2.1
2001;7;Friemar;17/6/2001;73;0;0;14.9;0.7;18.8;1.6
2001;7;Friemar;18/6/2001;74;0;0;12.4;14.7;4.4;0.2
2001;7;Friemar;19/6/2001;75;0;0;10.6;0;16.3;1.4
2001;7;Friemar;20/6/2001;76;0;0;12.4;0;30.2;3.3
2001;7;Friemar;21/6/2001;77;0;0;15.4;0;18.1;4
2001;7;Friemar;22/6/2001;78;0;0;11.8;0.7;13.8;1.4
2001;7;Friemar;23/6/2001;79;0;0;12.8;0;16.1;2.6
2001;7;Friemar;24/6/2001;80;0;0;14.4;0;30.1;3.7
2001;7;Friemar;25/6/2001;81;0;0;16.5;0;24.5;4.6
2001;7;Friemar;26/6/2001;82;0;0;16.9;0;28.5;4.7
2001;7;Friemar;27/6/2001;83;0;0;19.5;0;26.7;6.2
2001;7;Friemar;28/6/2001;84;0;0;18;13;12.9;3
2001;7;Friemar;29/6/2001;85;0;0;17.6;0;21;3.6
2001;7;Friemar;30/6/2001;86;0;0;18;5.7;24.2;5.4
2001;7;Friemar;1/7/2001;87;0;0;16.7;0.1;21;3.1
2001;7;Friemar;2/7/2001;88;0;0;15;0;21;2.9
2001;7;Friemar;3/7/2001;89;0;0;15;0;22.8;3.4
2001;7;Friemar;4/7/2001;90;0;0;17.1;0;24.4;3.6
2001;7;Friemar;5/7/2001;91;0;0;19.3;0;28.2;4.8
2001;7;Friemar;6/7/2001;92;0;0;20.1;0;27.4;5.5
2001;7;Friemar;7/7/2001;93;0;0;19.9;4.2;19.8;4.4
2001;7;Friemar;8/7/2001;94;0;0;16.7;16.7;7.4;1.4
2001;7;Friemar;9/7/2001;95;0;0;14.3;13;5;0.4
2001;7;Friemar;10/7/2001;96;0;0;17.4;0;22.5;3.5
2001;7;Friemar;11/7/2001;97;0;0;16.4;4.8;18.6;2.2
2001;7;Friemar;12/7/2001;98;0;0;15.5;0;24.3;3.5
2001;7;Friemar;13/7/2001;99;0;0;15.4;0.3;19.7;3.2
2001;7;Friemar;14/7/2001;100;0;0;18.2;0.6;18.9;1.5
2001;7;Friemar;15/7/2001;101;0;0;14.2;4.4;6.2;1.1
2001;7;Friemar;16/7/2001;102;0;0;11.6;23.4;3;0.7
2001;7;Friemar;17/7/2001;103;0;0;13.6;0;16.9;2.5
2001;7;Friemar;18/7/2001;104;0;0;13.9;2;16;2.5
2001;7;Friemar;19/7/2001;105;0;0;15.5;0;21.3;3.4
2001;7;Friemar;20/7/2001;106;0;0;15.1;0;20;3.4
2001;7;Friemar;21/7/2001;107;0;0;16.8;0;22.5;3.4
2001;7;Friemar;22/7/2001;108;0;0;18.9;0;24.4;4.9
2001;7;Friemar;23/7/2001;109;0;0;20.1;0;23.5;5.9
2001;7;Friemar;24/7/2001;110;0;0;20.1;0;22.9;6.1
2001;7;Friemar;25/7/2001;111;0;0;20;0;21.2;5
2001;7;Friemar;26/7/2001;112;0;0;19.9;0;27.2;5.7
2001;7;Friemar;27/7/2001;113;0;0;20.5;0;26.8;6.5
2001;7;Friemar;28/7/2001;114;0;0;21.5;0;26.5;7
2001;7;Friemar;29/7/2001;115;0;0;20;0;18.5;4.4
2001;7;Friemar;30/7/2001;116;0;0;20.4;0;26.1;6.5
2001;7;Friemar;31/7/2001;117;0;0;22.1;0.2;21.2;6.8
2001;7;Friemar;1/8/2001;118;0;0;19.5;0;22.6;4.3
2001;7;Friemar;2/8/2001;119;0;0;18.3;0;20.3;4.8
2001;7;Friemar;3/8/2001;120;0;0;21;8.6;8.9;4.2
2001;7;Friemar;4/8/2001;121;0;0;15.5;9.1;10.3;1.5
2001;7;Friemar;5/8/2001;122;0;0;15.5;0.2;18.8;3.6
2001;7;Friemar;6/8/2001;123;0;0;14.9;1.7;11.8;1.1
2001;7;Friemar;7/8/2001;124;0;0;17.3;0.2;14.4;2.3
2001;7;Friemar;8/8/2001;125;0;0;18.3;0;17.8;4.3
2001;7;Friemar;9/8/2001;126;0;0;16.4;3.5;15.9;1.6
2001;7;Friemar;10/8/2001;127;0;0;14.3;1.1;14;2.2
2001;7;Friemar;11/8/2001;128;0;0;12.1;0.1;16.2;3
2001;7;Friemar;12/8/2001;129;0;0;15.3;0;22.1;4.2
2001;7;Friemar;13/8/2001;130;0;0;19.2;0;9.2;2.6
2001;7;Friemar;14/8/2001;131;0;0;22.7;0;22.6;6.6
2001;7;Friemar;15/8/2001;132;0;0;23.8;0;23.3;7
2001;7;Friemar;16/8/2001;133;0;0;22.9;0;22.3;7
2001;7;Friemar;17/8/2001;134;0;0;19.8;0;12.7;3.6
2001;7;Friemar;18/8/2001;135;0;0;18.4;2.1;8;1.4
2001;7;Friemar;19/8/2001;136;0;0;21.4;0;19;3.9
2001;7;Friemar;20/8/2001;137;0;0;16.6;2.2;9.7;0.3
2001;7;Friemar;21/8/2001;138;0;0;17;0;8.7;2.5
2001;7;Friemar;22/8/2001;139;0;0;17.2;0;15.6;3.6
2001;7;Friemar;23/8/2001;140;0;0;19.4;0;18.5;4.3
2001;7;Friemar;24/8/2001;141;0;0;21.4;0;17.6;5.9
2001;7;Friemar;25/8/2001;142;0;0;22.4;0;17.6;6.9
2001;7;Friemar;26/8/2001;143;0;0;23;0;20.4;7
2001;7;Friemar;27/8/2001;144;0;0;15.7;2.9;8.7;1
2001;7;Friemar;28/8/2001;145;0;0;12.4;0;18.9;3.2
2001;7;Friemar;29/8/2001;146;0;0;13.8;0;21;3.3
2001;7;Friemar;30/8/2001;147;0;0;15.1;0;20.7;4.5
2001;7;Friemar;31/8/2001;148;0;0;15.9;3.6;12;2.8
2001;7;Friemar;1/9/2001;149;0;0;13.9;6;5.7;0.3
2001;7;Friemar;2/9/2001;150;0;0;15.2;0.2;13.2;2.7
2001;7;Friemar;3/9/2001;151;0;0;15.8;3.6;11.1;1.4
2001;7;Friemar;4/9/2001;152;0;0;13.1;5.4;9.1;1.5
2001;7;Friemar;5/9/2001;153;0;0;12;11.7;8.6;0.8
2001;7;Friemar;6/9/2001;154;0;0;12;1.3;13.2;1.9
2001;7;Friemar;7/9/2001;155;0;0;11.7;3.6;4.9;0.9
2001;7;Friemar;8/9/2001;156;0;0;11.8;7.5;9.4;1
2001;7;Friemar;9/9/2001;157;0;0;9;4;5.4;0.4
2001;7;Friemar;10/9/2001;158;0;0;10.5;0.7;3;0.3
2001;7;Friemar;11/9/2001;159;0;0;10.5;0;6.8;1.3
2001;7;Friemar;12/9/2001;160;0;0;11.2;3.6;6.5;0.4
2001;7;Friemar;13/9/2001;161;0;0;12.3;2.5;4.9;0.6
2001;7;Friemar;14/9/2001;162;0;0;10.3;6.6;6.9;0.8
2001;7;Friemar;15/9/2001;163;0;0;10.7;0.7;12.7;1.4
2001;7;Friemar;16/9/2001;164;0;0;8.8;1.5;5;0.5
2001;7;Friemar;17/9/2001;165;0;0;9.3;0;10.4;1.7
2001;7;Friemar;18/9/2001;166;0;0;8;0;7.6;1.3
2001;7;Friemar;19/9/2001;167;0;0;11.5;0;16.1;2.8
2001;7;Friemar;20/9/2001;168;0;0;11.9;4.6;5.6;0.8
2001;7;Friemar;21/9/2001;169;0;0;11.2;0.2;5.6;1.1
2001;7;Friemar;22/9/2001;170;0;0;9.8;0;14.5;1.8
2001;7;Friemar;23/9/2001;171;0;0;9.8;0;14.7;2.1
2001;7;Friemar;24/9/2001;172;0;0;9.7;0.1;1.8;0.6
2001;7;Friemar;25/9/2001;173;0;0;10.2;0;4.5;1.2
2001;7;Friemar;26/9/2001;174;0;0;9.2;0;12.2;1.9
2001;7;Friemar;27/9/2001;175;0;0;11.3;3.1;8;0.9
2001;7;Friemar;28/9/2001;176;0;0;13.6;0;5.7;1.8
2001;7;Friemar;29/9/2001;177;0;0;12.3;0;12.4;2.8
2001;7;Friemar;30/9/2001;178;0;0;13.5;5.3;4.3;0.6
2001;7;Friemar;1/10/2001;179;0;0;14.1;18.1;3.5;1.1
2001;7;Friemar;2/10/2001;180;0;0;18.3;0;11.1;2
2001;7;Friemar;3/10/2001;181;0;0;16.4;0.7;5.6;0.8
2001;7;Friemar;4/10/2001;182;0;0;12.8;1.9;10.3;2.1
2001;7;Friemar;5/10/2001;183;0;0;10.4;0;8;1.9
2001;7;Friemar;6/10/2001;184;0;0;11.1;0;9.1;2.1
2001;7;Friemar;7/10/2001;185;0;0;12.9;2.7;3.2;0.6
2001;7;Friemar;8/10/2001;186;0;0;12.9;0.8;9.3;2
2001;7;Friemar;9/10/2001;187;0;0;12.6;0;11.4;1.8
2001;7;Friemar;10/10/2001;188;0;0;12.9;0;12.6;2
2001;7;Friemar;11/10/2001;189;0;0;13.7;0;9.3;2.1
2001;7;Friemar;12/10/2001;190;0;0;11.4;0;12.1;3.3
2001;7;Friemar;13/10/2001;191;0;0;12.5;0;10.5;3.7
2001;7;Friemar;14/10/2001;192;0;0;13.7;0;9.7;4.2
2001;7;Friemar;15/10/2001;193;0;0;12.7;0;8.8;2.5
2001;7;Friemar;16/10/2001;194;0;0;12.2;0;9.7;2.2
2001;7;Friemar;17/10/2001;195;0;0;12.3;0;8;1
2001;7;Friemar;18/10/2001;196;0;0;7.8;0.3;9.7;0.2
2001;7;Friemar;19/10/2001;197;0;0;8.8;0.2;8.6;1.2
2001;7;Friemar;20/10/2001;198;0;0;8;0.3;8.6;0.6
2001;7;Friemar;21/10/2001;199;0;0;7.8;0.8;3.5;0.7
2001;7;Friemar;22/10/2001;200;0;0;12;1.2;5.9;1.5
2001;7;Friemar;23/10/2001;201;0;0;9.1;0;6.9;1.2
2001;7;Friemar;24/10/2001;202;0;0;9.9;4.2;2.5;0.2
2001;7;Friemar;25/10/2001;203;0;0;10.4;0.1;5;1
2001;7;Friemar;26/10/2001;204;0;0;8.6;0;8.9;1.5
2001;7;Friemar;27/10/2001;205;0;0;10.3;0;3.7;1.1
2001;7;Friemar;28/10/2001;206;0;0;9.7;1.5;2.5;0.5
2001;7;Friemar;29/10/2001;207;0;0;9.5;0.5;3.7;1
2001;7;Friemar;30/10/2001;208;0;0;13.8;0;6.4;2.1
2001;7;Friemar;31/10/2001;209;0;0;12.8;2.6;5.4;2
2001;8;Kelz;14/4/2001;0;-3;5.5;1.4;9.4;17.9;1.4
2001;8;Kelz;15/4/2001;1;0.5;10.4;7.7;3.8;5.5;1
2001;8;Kelz;16/4/2001;2;4.5;10;6.8;2.4;8.8;0.6
2001;8;Kelz;17/4/2001;3;4.1;8;6.1;0.6;10.5;1.2
2001;8;Kelz;18/4/2001;4;3.5;7.7;4.2;2.5;7.8;0.9
2001;8;Kelz;19/4/2001;5;1.8;6.7;3.1;0.8;14.2;0.3
2001;8;Kelz;20/4/2001;6;0.4;8.3;3.3;0.3;13.3;0.9
2001;8;Kelz;21/4/2001;7;-1.5;10;5.9;0.3;13.6;1.4
2001;8;Kelz;22/4/2001;8;1.2;11.1;6.8;0;16.3;1.7
2001;8;Kelz;23/4/2001;9;5.3;13.2;9.4;0;14.1;2.4
2001;8;Kelz;24/4/2001;10;2.6;16.2;12.7;4.7;16.6;2.9
2001;8;Kelz;25/4/2001;11;8.6;15.2;10.5;5.7;7.6;1.7
2001;8;Kelz;26/4/2001;12;8.2;13.5;9.9;3.3;10.5;2
2001;8;Kelz;27/4/2001;13;8.1;12.5;9.7;9.7;7.3;1.7
2001;8;Kelz;28/4/2001;14;8.1;14.9;11.2;0.8;7;1.5
2001;8;Kelz;29/4/2001;15;6;19.2;13.2;5.9;20;2.9
2001;8;Kelz;30/4/2001;16;10.3;20.4;16.4;0;18.9;3.6
2001;8;Kelz;1/5/2001;17;12;20.4;15.2;0;17.2;1.6
2001;8;Kelz;2/5/2001;18;10;25.4;18.3;0;24;4.7
2001;8;Kelz;3/5/2001;19;12.1;23.5;16.6;0;18.8;3.3
2001;8;Kelz;4/5/2001;20;9.4;17.2;10;0;8.7;0.4
2001;8;Kelz;5/5/2001;21;6.2;11.5;8.3;0;7.4;1.3
2001;8;Kelz;6/5/2001;22;3.9;13.4;9.9;1.1;7.6;1.6
2001;8;Kelz;7/5/2001;23;8.7;16.5;11.9;0;14.6;2.8
2001;8;Kelz;8/5/2001;24;9.8;16.2;12.4;0;13.6;2.3
2001;8;Kelz;9/5/2001;25;7.9;24.2;17.4;0;21.1;5.3
2001;8;Kelz;10/5/2001;26;11.1;25;19.1;0;27.7;6.8
2001;8;Kelz;11/5/2001;27;9.5;25.2;18.4;0;26.5;6
2001;8;Kelz;12/5/2001;28;9.4;24.2;18.5;0;28;5.8
2001;8;Kelz;13/5/2001;29;10;24.8;18.7;0;27.4;6
2001;8;Kelz;14/5/2001;30;12.6;22.3;16.1;12.6;13.4;2.4
2001;8;Kelz;15/5/2001;31;9.5;20.1;15.7;0.4;18.5;3.8
2001;8;Kelz;16/5/2001;32;10.5;18.8;14.1;8.1;12.1;1.1
2001;8;Kelz;17/5/2001;33;11.5;19.2;13.2;0.7;14.7;2.1
2001;8;Kelz;18/5/2001;34;7.7;16;11.2;0.4;4.6;1.5
2001;8;Kelz;19/5/2001;35;9.7;16.5;12.5;0;16.4;2.6
2001;8;Kelz;20/5/2001;36;6.8;18.6;13.5;0;27.9;3.2
2001;8;Kelz;21/5/2001;37;7.9;18;13.8;0;29.2;3.1
2001;8;Kelz;22/5/2001;38;7.1;20;14.9;0;25.9;4.1
2001;8;Kelz;23/5/2001;39;8.1;23.6;17.4;0;29.5;5.6
2001;8;Kelz;24/5/2001;40;9.2;24.5;19.1;0;28.6;5.3
2001;8;Kelz;25/5/2001;41;11.8;23.4;16.4;0;29.3;4.3
2001;8;Kelz;26/5/2001;42;8.8;25.4;19.9;0;25.8;6.3
2001;8;Kelz;27/5/2001;43;14.5;23.4;19.2;0;17.4;4.8
2001;8;Kelz;28/5/2001;44;15.6;24.9;20.6;0;18.9;4.1
2001;8;Kelz;29/5/2001;45;17.6;23.9;18;0;25.5;5.9
2001;8;Kelz;30/5/2001;46;10.5;21.9;17.3;0.7;23.1;4.2
2001;8;Kelz;31/5/2001;47;12.4;19.5;14.8;0.5;22.2;2
2001;8;Kelz;1/6/2001;48;8.5;18.7;14.8;1.3;16.7;2.8
2001;8;Kelz;2/6/2001;49;10.6;15.2;11.5;4.7;5.4;0.6
2001;8;Kelz;3/6/2001;50;7.3;12.1;9.7;4.2;14.1;0.6
2001;8;Kelz;4/6/2001;51;7;16;12.4;0.1;8.8;2.4
2001;8;Kelz;5/6/2001;52;9.6;22.3;17.6;0;26.4;3.5
2001;8;Kelz;6/6/2001;53;12.5;21.5;17.3;0;22.2;3.5
2001;8;Kelz;7/6/2001;54;12.1;18.8;12.7;2.7;11.8;2.4
2001;8;Kelz;8/6/2001;55;9.7;17;12;0.3;16.8;2.6
2001;8;Kelz;9/6/2001;56;6;17;13.2;0.2;26;3
2001;8;Kelz;10/6/2001;57;10.2;18.3;12.8;7.2;17.7;3.4
2001;8;Kelz;11/6/2001;58;8.8;18.2;12.5;0;15.7;2.2
2001;8;Kelz;12/6/2001;59;9.5;18.7;14.3;0;22.5;3.4
2001;8;Kelz;13/6/2001;60;7.4;20.9;15.3;2.4;22.6;3.8
2001;8;Kelz;14/6/2001;61;10.1;22;17.1;0;24.1;3.3
2001;8;Kelz;15/6/2001;62;13.4;24.5;17.3;2.7;17.1;5.2
2001;8;Kelz;16/6/2001;63;10.7;21.6;17.8;0.7;20;3.6
2001;8;Kelz;17/6/2001;64;13.4;20.1;14.8;9.4;10.8;1.7
2001;8;Kelz;18/6/2001;65;12.8;17.6;14;0.2;8.2;1.7
2001;8;Kelz;19/6/2001;66;9.1;17.5;12.5;0;17.8;2.2
2001;8;Kelz;20/6/2001;67;6;24;18;0;27.6;4
2001;8;Kelz;21/6/2001;68;14.2;23.2;15.6;0;25;3.2
2001;8;Kelz;22/6/2001;69;8.4;19;14;0;11.9;2
2001;8;Kelz;23/6/2001;70;9.6;20.4;15.8;0;25.6;2.5
2001;8;Kelz;24/6/2001;71;8.6;25.2;19.5;0;29.6;4.9
2001;8;Kelz;25/6/2001;72;15;27.2;21.3;0;26.1;5.1
2001;8;Kelz;26/6/2001;73;11.3;30.4;23.7;0;29.8;6.4
2001;8;Kelz;27/6/2001;74;15.7;28.9;19.2;15.3;13.3;5.8
2001;8;Kelz;28/6/2001;75;16;24.2;19.7;0;26.1;2.4
2001;8;Kelz;29/6/2001;76;16.5;25;20.4;0;24.7;4.7
2001;8;Kelz;30/6/2001;77;16.4;26.2;17.8;21.8;13.2;0.7
2001;8;Kelz;1/7/2001;78;13;23.6;18.8;0;19.7;2.9
2001;8;Kelz;2/7/2001;79;13.3;21.8;17.6;0;22.2;2.6
2001;8;Kelz;3/7/2001;80;11.4;25.8;20.2;0;29.8;4.3
2001;8;Kelz;4/7/2001;81;13;27.3;21.7;0;31.1;5.7
2001;8;Kelz;5/7/2001;82;15.2;29.8;24.6;0;29.9;6.7
2001;8;Kelz;6/7/2001;83;17.4;30;25.2;3.7;25.3;6.4
2001;8;Kelz;7/7/2001;84;18.3;27.6;20.2;0;16.9;3.3
2001;8;Kelz;8/7/2001;85;16.1;20.7;16.9;3.3;5.2;1.5
2001;8;Kelz;9/7/2001;86;14.7;22.6;18.7;0;21;2
2001;8;Kelz;10/7/2001;87;13.4;26;21.2;4.1;20.7;5.4
2001;8;Kelz;11/7/2001;88;13.3;22.9;16;3.3;20.9;3.3
2001;8;Kelz;12/7/2001;89;12;19.8;16.1;0.5;16.7;3.3
2001;8;Kelz;13/7/2001;90;12;19.6;15.9;2.9;16.1;3.3
2001;8;Kelz;14/7/2001;91;13.8;20.5;15;12.9;8;0.2
2001;8;Kelz;15/7/2001;92;10.9;20;15.8;0;17.6;2.4
2001;8;Kelz;16/7/2001;93;12.1;18.9;14.8;6.3;14.7;1.4
2001;8;Kelz;17/7/2001;94;12;22.2;17.7;2.2;20.9;2.6
2001;8;Kelz;18/7/2001;95;14.4;20.6;17.8;1.2;17.6;2.7
2001;8;Kelz;19/7/2001;96;13.4;21.5;15.6;3.2;17.3;3
2001;8;Kelz;20/7/2001;97;13.5;17.5;14.8;8.5;10.7;0.5
2001;8;Kelz;21/7/2001;98;9.7;21.4;17.4;0.1;20;3.1
2001;8;Kelz;22/7/2001;99;12.8;26;21.4;0;18.9;3.6
2001;8;Kelz;23/7/2001;100;16;25.9;21;0;18.7;2.7
2001;8;Kelz;24/7/2001;101;15.3;26.2;21.3;0;24.5;3.3
2001;8;Kelz;25/7/2001;102;15.5;27.7;22.4;0;24.9;4.6
2001;8;Kelz;26/7/2001;103;15.1;28.6;22.5;0;21.1;4.8
2001;8;Kelz;27/7/2001;104;16;31;24.5;0;25.9;4.8
2001;8;Kelz;28/7/2001;105;18.4;28.3;23.4;0;23.3;4.2
2001;8;Kelz;29/7/2001;106;15.8;28;21.1;0;24.5;4.6
2001;8;Kelz;30/7/2001;107;15.5;29.7;25;0;23.6;5.4
2001;8;Kelz;31/7/2001;108;18.3;29.3;22.8;0;20.9;6.3
2001;8;Kelz;1/8/2001;109;13.9;23.7;18.7;0;24.7;2.6
2001;8;Kelz;2/8/2001;110;12;29.2;23.9;0;19.5;5
2001;8;Kelz;3/8/2001;111;19.3;27.4;19.9;1.9;10.5;1.2
2001;8;Kelz;4/8/2001;112;14;22.5;16.6;4.1;12.7;1.9
2001;8;Kelz;5/8/2001;113;14;21;16;1;13.7;1.2
2001;8;Kelz;6/8/2001;114;14.2;21.5;17.7;12.2;6.9;0.6
2001;8;Kelz;7/8/2001;115;16.4;21.8;18.4;2.1;9.4;2.3
2001;8;Kelz;8/8/2001;116;13.8;21.6;17.1;0.9;15;2.7
2001;8;Kelz;9/8/2001;117;13.7;22.6;16.5;2.2;14;2.9
2001;8;Kelz;10/8/2001;118;11.5;18.6;13.9;3.2;12.4;1.9
2001;8;Kelz;11/8/2001;119;9.5;21;17;0;18.4;3
2001;8;Kelz;12/8/2001;120;14.4;24.8;20.4;0;15.1;4.2
2001;8;Kelz;13/8/2001;121;17.8;26.1;20.6;0;17.8;5.8
2001;8;Kelz;14/8/2001;122;14.8;32;24.4;0;23.9;5.6
2001;8;Kelz;15/8/2001;123;16.7;36.2;27.2;0.2;23.8;7
2001;8;Kelz;16/8/2001;124;17.3;30.5;19.4;0.5;11.2;3.2
2001;8;Kelz;17/8/2001;125;10.8;25.4;20.4;0;21.8;4.6
2001;8;Kelz;18/8/2001;126;15.8;30.3;22;0.9;17.1;3.5
2001;8;Kelz;19/8/2001;127;17.5;27.7;20.2;0.2;17.4;4.3
2001;8;Kelz;20/8/2001;128;15.2;24.3;20;0;11.8;3.7
2001;8;Kelz;21/8/2001;129;14.9;27.1;21;0;19.8;4.8
2001;8;Kelz;22/8/2001;130;15.7;29.9;22.9;0;21.8;5.8
2001;8;Kelz;23/8/2001;131;16.3;29.2;22.6;0;20;6
2001;8;Kelz;24/8/2001;132;16.3;31;24.5;0;20.8;6
2001;8;Kelz;25/8/2001;133;16.1;33.6;24.7;0;21.7;7
2001;8;Kelz;26/8/2001;134;13;35.2;27.3;0;21.3;7
2001;8;Kelz;27/8/2001;135;17.3;32.4;17.6;0;10.1;3
2001;8;Kelz;28/8/2001;136;10.5;21;15.6;0;20.8;3.1
2001;8;Kelz;29/8/2001;137;9;23.1;16.2;0;21.5;3.6
2001;8;Kelz;30/8/2001;138;10;22;16.6;0.3;8.9;3.4
2001;8;Kelz;31/8/2001;139;13;20.3;15;3.8;8.5;2.6
2001;8;Kelz;1/9/2001;140;11.2;19.2;14.8;0;7.3;2.2
2001;8;Kelz;2/9/2001;141;9;19.2;15.8;1;12.3;2
2001;8;Kelz;3/9/2001;142;15.5;17.5;15.5;10.9;4.2;0.3
2001;8;Kelz;4/9/2001;143;12;17;14.5;4.4;9.9;1.3
2001;8;Kelz;5/9/2001;144;12.5;17.5;12.6;0.6;5.8;0.7
2001;8;Kelz;6/9/2001;145;10.5;15.6;13.8;13.1;3.7;0.2
2001;8;Kelz;7/9/2001;146;12.6;16;14.2;4.8;2.6;0.8
2001;8;Kelz;8/9/2001;147;13;17;12.4;3.7;12.9;2
2001;8;Kelz;9/9/2001;148;8.4;14.3;10.5;2.6;12.1;0.5
2001;8;Kelz;10/9/2001;149;9.6;15.5;11.8;0.7;9.8;0.9
2001;8;Kelz;11/9/2001;150;9.6;16;13;1.8;9.3;1.5
2001;8;Kelz;12/9/2001;151;12.1;17.5;14.9;1.5;2.2;1.2
2001;8;Kelz;13/9/2001;152;13.3;17;13.2;7.8;7.9;1.6
2001;8;Kelz;14/9/2001;153;9.9;16.3;12.6;1.3;8.6;0.9
2001;8;Kelz;15/9/2001;154;11.1;15.5;12.7;4.3;5.7;0.6
2001;8;Kelz;16/9/2001;155;9.4;15.2;10.8;5.4;7.9;1.5
2001;8;Kelz;17/9/2001;156;8.2;14.4;10.1;0.1;6.5;1.2
2001;8;Kelz;18/9/2001;157;5.5;15.5;10.3;0;12.9;1.8
2001;8;Kelz;19/9/2001;158;10.1;13.8;11.8;10.6;7.5;1.3
2001;8;Kelz;20/9/2001;159;11.2;15;13;1.2;3.6;0.5
2001;8;Kelz;21/9/2001;160;10.8;16.5;12.2;3.6;5.9;0.5
2001;8;Kelz;22/9/2001;161;8.1;15.4;11.2;0;10.1;1.4
2001;8;Kelz;23/9/2001;162;8.5;15.8;11.4;0.1;13.2;1
2001;8;Kelz;24/9/2001;163;5.4;15.5;11.2;0.1;7.5;1.1
2001;8;Kelz;25/9/2001;164;6.5;15.5;10.5;1.1;8.4;0.8
2001;8;Kelz;26/9/2001;165;5.6;19.2;12.8;4.3;12.6;1.8
2001;8;Kelz;27/9/2001;166;12.3;18.6;14.8;1.1;6.1;1.1
2001;8;Kelz;28/9/2001;167;10;21;13.9;0;14.8;2.8
2001;8;Kelz;29/9/2001;168;10;20.4;14.6;5.5;9.6;2.3
2001;8;Kelz;30/9/2001;169;13.1;21.6;16.8;0.4;12.9;2.8
2001;8;Kelz;1/10/2001;170;15.1;20.5;17.8;1.5;3.7;1.8
2001;8;Kelz;2/10/2001;171;14.3;25.5;18.8;5.8;12.4;3.5
2001;8;Kelz;3/10/2001;172;14.1;23.1;14.1;2.4;3.8;0.5
2001;8;Kelz;4/10/2001;173;11.5;17.6;13.2;0;11.3;1.7
